Date/Time,Lat,Lon,Base,locationID
2014-04-21 11:03:00,40.7196,-73.9972,B02682,
2014-04-20 22:05:00,40.7707,-73.8656,B02617,
2014-04-10 17:05:00,40.7686,-73.8626,B02617,
2014-04-10 18:45:00,40.7406,-74.0056,B02682,
2014-04-12 00:12:00,40.7252,-73.9842,B02598,
2014-04-25 16:04:00,40.7501,-73.9834,B02682,
2014-04-17 19:00:00,40.7639,-73.9882,B02682,
2014-04-03 22:31:00,40.763,-73.9842,B02598,
2014-04-09 18:52:00,40.764,-73.9789,B02598,
2014-04-27 13:35:00,40.7745,-73.9838,B02682,
2014-04-25 22:19:00,40.8045,-73.9476,B02617,
2014-04-13 17:05:00,40.6352,-74.0832,B02682,
2014-04-12 03:34:00,40.7221,-73.9587,B02598,
2014-04-23 10:18:00,40.7259,-74.004,B02598,
2014-04-09 13:09:00,40.6287,-73.9231,B02682,
2014-04-08 06:22:00,40.7838,-73.9802,B02598,
2014-04-10 20:01:00,40.8256,-73.9269,B02598,
2014-04-27 23:01:00,40.774,-73.8729,B02598,
2014-04-25 02:07:00,40.7172,-74.0019,B02598,
2014-04-09 08:58:00,40.7197,-73.9789,B02682,
2014-04-22 10:09:00,40.7745,-73.9846,B02682,
2014-04-23 20:39:00,40.7492,-73.9806,B02512,
2014-04-07 16:55:00,40.7075,-73.9493,B02598,
2014-04-08 20:16:00,40.7292,-74.0053,B02682,
2014-04-15 06:30:00,40.773,-73.8855,B02617,
2014-04-04 18:46:00,40.7356,-74.0017,B02598,
2014-04-08 18:15:00,40.7511,-74.0042,B02682,
2014-04-26 19:44:00,40.7305,-73.9985,B02682,
2014-04-07 07:38:00,40.7302,-73.9935,B02682,
2014-04-09 20:09:00,40.7561,-73.998,B02598,
2014-04-17 16:53:00,40.7666,-73.9784,B02682,
2014-04-30 13:43:00,40.7693,-73.9847,B02617,
2014-04-15 20:36:00,40.7389,-73.9928,B02598,
2014-04-14 08:15:00,40.6726,-73.9522,B02682,
2014-04-26 21:20:00,40.7094,-74.011,B02682,
2014-04-22 04:21:00,40.7659,-73.9692,B02682,
2014-04-03 13:35:00,40.7863,-73.9776,B02512,
2014-04-15 12:48:00,40.7524,-73.9827,B02617,
2014-04-12 07:59:00,40.7833,-73.9828,B02682,
2014-04-16 18:12:00,40.7488,-73.9875,B02682,
2014-04-06 16:57:00,40.7172,-74.0062,B02598,
2014-04-19 03:32:00,40.7175,-74.0002,B02598,
2014-04-04 16:38:00,40.8996,-73.9011,B02682,
2014-04-11 01:59:00,40.7488,-73.9738,B02682,
2014-04-13 17:18:00,40.7826,-73.9589,B02598,
2014-04-15 16:41:00,40.722,-73.9888,B02598,
2014-04-12 13:28:00,40.6747,-74.016,B02598,
2014-04-05 19:35:00,40.7667,-73.9789,B02617,
2014-04-23 17:54:00,40.6862,-73.9993,B02682,
2014-04-12 13:10:00,40.7353,-74.0049,B02512,
2014-04-23 20:49:00,40.7273,-73.9953,B02617,
2014-04-04 14:05:00,40.7424,-73.9928,B02764,
2014-04-24 19:10:00,40.7513,-73.9759,B02617,
2014-04-07 17:22:00,40.7284,-74.0071,B02682,
2014-04-24 19:57:00,40.7602,-73.9724,B02682,
2014-04-15 17:32:00,40.7753,-73.9905,B02617,
2014-04-30 11:09:00,40.759,-73.9764,B02598,
2014-04-10 06:25:00,40.7287,-73.9558,B02617,
2014-04-13 14:44:00,40.6163,-73.9522,B02682,
2014-04-03 16:49:00,40.7556,-73.9709,B02598,
2014-04-05 00:23:00,40.7926,-73.9645,B02617,
2014-04-29 23:08:00,40.7342,-73.9988,B02617,
2014-04-30 09:11:00,40.7891,-73.9666,B02682,
2014-04-25 18:38:00,40.724,-73.9902,B02682,
2014-04-26 13:58:00,40.7563,-73.9745,B02598,
2014-04-10 13:22:00,40.764,-73.9717,B02682,
2014-04-18 04:48:00,40.7584,-73.9727,B02617,
2014-04-06 00:59:00,40.7605,-73.9621,B02682,
2014-04-26 21:16:00,40.7718,-73.989,B02682,
2014-04-06 17:49:00,40.6462,-73.7769,B02682,
2014-04-25 18:41:00,40.7717,-73.9888,B02682,
2014-04-04 17:07:00,40.7569,-73.9753,B02682,
2014-04-15 11:32:00,40.7768,-73.9618,B02682,
2014-04-04 19:55:00,40.756,-74.0023,B02598,
2014-04-21 06:32:00,40.7245,-73.9785,B02682,
2014-04-13 11:51:00,40.763,-73.972,B02617,
2014-04-25 10:35:00,40.745,-74.005,B02682,
2014-04-03 16:37:00,40.7591,-74.0358,B02598,
2014-04-22 08:51:00,40.7665,-73.9687,B02617,
2014-04-20 22:08:00,40.7434,-74.0075,B02512,
2014-04-24 19:15:00,40.7532,-73.9781,B02682,
2014-04-13 02:51:00,40.7295,-73.9879,B02682,
2014-04-04 20:11:00,40.7817,-73.9551,B02617,
2014-04-23 20:06:00,40.7523,-73.9839,B02598,
2014-04-04 23:02:00,40.7425,-74.0042,B02682,
2014-04-17 21:18:00,40.6693,-73.8787,B02682,
2014-04-12 16:06:00,40.7887,-73.9552,B02682,
2014-04-21 04:50:00,40.738,-73.9921,B02682,
2014-04-01 07:51:00,40.7333,-74.0053,B02617,
2014-04-05 19:11:00,40.7134,-73.9618,B02617,
2014-04-04 05:47:00,40.7074,-74.0072,B02682,
2014-04-12 15:43:00,40.7667,-73.9692,B02598,
2014-04-30 19:40:00,40.7528,-73.9733,B02682,
2014-04-03 16:53:00,40.7765,-73.962,B02682,
2014-04-28 09:15:00,40.692,-73.9648,B02682,
2014-04-10 16:30:00,40.7642,-73.9739,B02512,
2014-04-15 14:12:00,40.774,-73.9813,B02682,
2014-04-15 16:31:00,40.7414,-73.9999,B02598,
2014-04-07 11:23:00,40.7569,-73.9675,B02682,
2014-04-08 08:13:00,40.7349,-73.9889,B02682,
2014-04-15 16:45:00,40.7703,-73.9834,B02598,
2014-04-20 15:51:00,40.7682,-73.862,B02682,
2014-04-12 22:47:00,40.6645,-73.9551,B02682,
2014-04-03 05:49:00,40.7119,-73.9494,B02598,
2014-04-11 14:36:00,40.7748,-73.9911,B02682,
2014-04-26 14:55:00,40.7511,-73.9716,B02617,
2014-04-02 18:27:00,40.7523,-73.9733,B02682,
2014-04-10 08:32:00,40.7732,-73.9624,B02682,
2014-04-04 17:31:00,40.7457,-73.9943,B02598,
2014-04-08 07:04:00,40.6744,-74.0167,B02617,
2014-04-26 20:40:00,40.7399,-73.9827,B02682,
2014-04-23 15:14:00,40.7741,-73.8725,B02682,
2014-04-16 15:34:00,40.7788,-73.9581,B02764,
2014-04-04 14:31:00,40.7665,-73.9917,B02617,
2014-04-30 12:33:00,40.7554,-73.9868,B02598,
2014-04-13 21:42:00,40.646,-73.7765,B02682,
2014-04-07 14:52:00,40.6913,-73.9844,B02682,
2014-04-07 20:41:00,40.7291,-74.0025,B02598,
2014-04-03 13:15:00,40.7355,-73.9966,B02598,
2014-04-09 08:14:00,40.7367,-73.9787,B02512,
2014-04-14 15:49:00,40.7513,-73.9828,B02617,
2014-04-28 17:12:00,40.7116,-74.006,B02598,
2014-04-28 12:54:00,40.8667,-73.9229,B02617,
2014-04-03 22:55:00,40.738,-74.0094,B02598,
2014-04-10 18:58:00,40.7559,-73.9746,B02598,
2014-04-09 23:45:00,40.7543,-73.9883,B02598,
2014-04-12 12:46:00,40.7494,-73.9841,B02598,
2014-04-30 11:00:00,40.7516,-73.976,B02682,
2014-04-10 14:23:00,40.7434,-74.007,B02598,
2014-04-20 16:02:00,40.8332,-73.9797,B02682,
2014-04-10 18:48:00,40.6484,-73.783,B02682,
2014-04-30 15:35:00,40.7852,-73.9577,B02598,
2014-04-12 18:20:00,40.7376,-73.9898,B02512,
2014-04-30 16:03:00,40.7861,-73.953,B02512,
2014-04-06 08:14:00,40.6846,-73.9258,B02682,
2014-04-06 00:13:00,40.7275,-73.9851,B02682,
2014-04-11 21:08:00,40.8262,-73.9246,B02682,
2014-04-10 06:40:00,40.7215,-74.0106,B02598,
2014-04-03 12:41:00,40.7025,-73.9889,B02512,
2014-04-18 18:42:00,40.7218,-73.992,B02598,
2014-04-14 16:50:00,40.762,-73.9717,B02682,
2014-04-30 00:59:00,40.7668,-73.9865,B02682,
2014-04-10 21:09:00,40.7556,-73.9872,B02617,
2014-04-13 13:26:00,40.762,-73.9718,B02617,
2014-04-12 22:05:00,40.7366,-73.9907,B02682,
2014-04-27 16:43:00,40.7492,-73.9903,B02598,
2014-04-07 10:26:00,40.759,-73.9859,B02682,
2014-04-27 20:37:00,40.6976,-73.9359,B02682,
2014-04-18 22:23:00,40.7354,-73.9981,B02617,
2014-04-15 07:42:00,40.7693,-73.9815,B02598,
2014-04-25 14:22:00,40.7558,-73.9755,B02598,
2014-04-16 16:53:00,40.7636,-73.9752,B02682,
2014-04-03 00:38:00,40.7005,-73.9935,B02682,
2014-04-08 09:24:00,40.6696,-73.9802,B02682,
2014-04-29 17:23:00,40.7486,-74.0083,B02682,
2014-04-05 23:07:00,40.743,-74.0043,B02598,
2014-04-05 11:39:00,40.7578,-73.9789,B02598,
2014-04-03 20:02:00,40.7483,-73.9882,B02682,
2014-04-01 18:15:00,40.7257,-74.0035,B02682,
2014-04-12 18:56:00,40.7462,-73.9685,B02617,
2014-04-27 00:07:00,40.682,-73.9635,B02598,
2014-04-24 19:43:00,40.7598,-73.9998,B02682,
2014-04-28 21:35:00,40.7517,-73.9876,B02682,
2014-04-24 21:17:00,40.7245,-73.997,B02682,
2014-04-15 13:00:00,40.7211,-73.9877,B02598,
2014-04-11 23:51:00,40.7576,-73.9784,B02512,
2014-04-12 00:14:00,40.7237,-73.9994,B02682,
2014-04-30 15:51:00,40.7497,-73.9752,B02598,
2014-04-13 18:27:00,40.6857,-73.9743,B02682,
2014-04-30 21:17:00,40.7252,-73.997,B02682,
2014-04-11 13:58:00,40.7355,-74.0045,B02682,
2014-04-12 18:54:00,40.7561,-73.9748,B02617,
2014-04-21 17:41:00,40.7251,-73.9956,B02682,
2014-04-09 19:46:00,40.7446,-73.9948,B02598,
2014-04-16 17:40:00,40.7411,-73.9845,B02682,
2014-04-24 14:12:00,40.759,-73.9725,B02682,
2014-04-15 17:37:00,40.7517,-73.9824,B02682,
2014-04-02 11:14:00,40.7055,-74.0103,B02598,
2014-04-01 17:16:00,40.7598,-73.9745,B02598,
2014-04-11 09:11:00,40.7661,-73.9518,B02617,
2014-04-23 20:23:00,40.7388,-73.9883,B02598,
2014-04-21 09:10:00,40.7814,-73.9835,B02598,
2014-04-14 21:46:00,40.6742,-73.7299,B02682,
2014-04-29 23:09:00,40.6895,-73.9514,B02682,
2014-04-23 22:30:00,40.7194,-74.0068,B02682,
2014-04-06 20:24:00,40.7022,-73.9867,B02682,
2014-04-23 06:33:00,40.8009,-73.9612,B02682,
2014-04-04 18:42:00,40.7585,-73.9725,B02598,
2014-04-04 22:55:00,40.7265,-74.0024,B02598,
2014-04-03 18:27:00,40.7177,-74.0032,B02682,
2014-04-12 18:10:00,40.7516,-73.9804,B02682,
2014-04-26 03:27:00,40.7205,-74.001,B02617,
2014-04-26 15:31:00,40.7733,-73.9664,B02598,
2014-04-11 23:53:00,40.7143,-73.9975,B02598,
2014-04-10 20:01:00,40.7576,-73.9739,B02512,
2014-04-03 08:14:00,40.7596,-73.9816,B02682,
2014-04-25 18:06:00,40.7255,-74.0043,B02682,
2014-04-06 12:22:00,40.7648,-73.9684,B02682,
2014-04-10 15:47:00,40.7548,-73.9763,B02617,
2014-04-25 14:30:00,40.7259,-73.9928,B02598,
2014-04-04 05:48:00,40.7221,-73.9413,B02598,
2014-04-01 05:41:00,40.683,-73.9911,B02617,
2014-04-06 19:22:00,40.7706,-73.8654,B02512,
2014-04-11 17:31:00,40.7591,-73.9766,B02617,
2014-04-04 18:50:00,40.759,-73.9705,B02598,
2014-04-25 08:39:00,40.7591,-73.9608,B02682,
2014-04-24 19:33:00,40.7618,-73.9792,B02617,
2014-04-30 21:35:00,40.6709,-73.9815,B02682,
2014-04-03 22:17:00,40.7343,-74.0031,B02598,
2014-04-06 15:02:00,40.7581,-73.9683,B02682,
2014-04-04 10:43:00,40.7203,-73.9562,B02617,
2014-04-02 21:29:00,40.7641,-73.9732,B02617,
2014-04-03 17:20:00,40.7394,-73.9953,B02682,
2014-04-18 12:15:00,40.8065,-73.953,B02617,
2014-04-24 15:57:00,40.7709,-73.8659,B02598,
2014-04-07 17:25:00,40.7803,-73.9596,B02512,
2014-04-30 08:43:00,40.7412,-73.9928,B02598,
2014-04-15 20:29:00,40.7732,-73.8857,B02598,
2014-04-23 18:40:00,40.7469,-74.0079,B02598,
2014-04-06 17:49:00,40.6818,-73.9682,B02598,
2014-04-09 07:10:00,40.7372,-74.0038,B02617,
2014-04-04 22:28:00,40.6355,-73.9562,B02617,
2014-04-04 16:39:00,40.7636,-73.9722,B02617,
2014-04-09 10:44:00,40.7605,-73.9737,B02512,
2014-04-04 20:48:00,40.7393,-73.9932,B02617,
2014-04-17 16:15:00,40.6147,-74.0242,B02682,
2014-04-16 08:51:00,40.711,-73.9604,B02598,
2014-04-20 12:39:00,40.774,-73.8723,B02617,
2014-04-26 21:16:00,40.7851,-73.9557,B02598,
2014-04-04 07:48:00,40.7483,-73.9389,B02682,
2014-04-15 12:00:00,40.6807,-73.958,B02598,
2014-04-15 20:46:00,40.7911,-73.9746,B02682,
2014-04-18 03:46:00,40.7789,-73.9845,B02598,
2014-04-16 18:14:00,40.6746,-73.9736,B02598,
2014-04-17 19:18:00,40.7246,-73.9956,B02512,
2014-04-18 18:34:00,40.7244,-73.9977,B02682,
2014-04-08 08:35:00,40.7616,-74.0002,B02682,
2014-04-28 15:22:00,40.7622,-73.9745,B02598,
2014-04-22 13:06:00,40.7213,-73.9438,B02682,
2014-04-16 19:00:00,40.7639,-73.9761,B02598,
2014-04-29 22:30:00,40.7738,-73.8714,B02617,
2014-04-23 12:59:00,40.7581,-73.9891,B02617,
2014-04-21 14:47:00,40.7483,-73.9765,B02598,
2014-04-10 19:11:00,40.7559,-73.9751,B02598,
2014-04-01 07:39:00,40.7202,-73.9993,B02598,
2014-04-07 17:24:00,40.7646,-73.966,B02682,
2014-04-29 20:51:00,40.7439,-73.9879,B02682,
2014-04-01 04:52:00,40.7254,-73.9895,B02682,
2014-04-09 15:03:00,40.7581,-73.9736,B02682,
2014-04-05 23:42:00,40.6882,-73.9628,B02598,
2014-04-19 10:30:00,40.7601,-73.972,B02682,
2014-04-30 14:27:00,40.7492,-74.0038,B02512,
2014-04-07 13:56:00,40.7428,-73.9946,B02682,
2014-04-27 21:19:00,40.7434,-73.9842,B02617,
2014-04-08 07:05:00,40.7649,-73.9627,B02598,
2014-04-09 15:42:00,40.7417,-73.9933,B02598,
2014-04-03 22:22:00,40.7232,-74.008,B02617,
2014-04-16 13:34:00,40.7803,-73.9613,B02682,
2014-04-24 10:33:00,40.6857,-74.0014,B02682,
2014-04-03 11:39:00,40.7371,-73.9815,B02682,
2014-04-10 21:01:00,40.7466,-74.0036,B02682,
2014-04-08 08:37:00,40.7879,-73.9778,B02682,
2014-04-18 12:57:00,40.7457,-73.9936,B02598,
2014-04-11 15:08:00,40.7645,-73.9701,B02598,
2014-04-15 14:07:00,40.7343,-73.9898,B02598,
2014-04-29 00:10:00,40.761,-73.9867,B02682,
2014-04-11 12:18:00,40.7327,-73.9958,B02512,
2014-04-07 15:26:00,40.7259,-74.005,B02598,
2014-04-20 14:58:00,40.6898,-74.1785,B02682,
2014-04-12 18:34:00,40.7375,-74.0092,B02617,
2014-04-07 14:35:00,40.7315,-73.9992,B02682,
2014-04-28 15:37:00,40.7502,-73.995,B02682,
2014-04-22 07:15:00,40.7784,-73.9489,B02682,
2014-04-27 21:19:00,40.6486,-73.7834,B02598,
2014-04-30 11:14:00,40.7633,-73.9694,B02598,
2014-04-02 17:49:00,40.7544,-73.9774,B02682,
2014-04-11 19:32:00,40.7453,-74.0044,B02682,
2014-04-23 08:42:00,40.6761,-74.0125,B02598,
2014-04-09 21:34:00,40.7555,-73.9808,B02682,
2014-04-29 13:12:00,40.7611,-73.9768,B02512,
2014-04-26 20:20:00,40.7372,-73.9792,B02682,
2014-04-18 22:00:00,40.6932,-73.9723,B02682,
2014-04-05 07:20:00,40.7428,-73.9947,B02598,
2014-04-25 10:06:00,40.7399,-73.9878,B02682,
2014-04-03 15:16:00,40.6635,-73.9948,B02682,
2014-04-12 22:32:00,40.7444,-73.9843,B02598,
2014-04-13 15:47:00,40.7178,-73.9994,B02512,
2014-04-25 07:41:00,40.7723,-73.9527,B02598,
2014-04-04 23:31:00,40.7318,-74.0008,B02617,
2014-04-29 07:43:00,40.7185,-73.9989,B02682,
2014-04-08 18:03:00,40.6869,-73.9777,B02598,
2014-04-29 07:27:00,40.734,-73.9899,B02598,
2014-04-14 20:13:00,40.7463,-73.8993,B02682,
2014-04-17 18:11:00,40.6372,-74.0356,B02682,
2014-04-15 00:17:00,40.6186,-74.0922,B02598,
2014-04-19 15:42:00,40.7359,-73.9852,B02682,
2014-04-08 12:17:00,40.7687,-73.8628,B02617,
2014-04-18 00:40:00,40.73,-74.0047,B02598,
2014-04-17 21:17:00,40.7304,-73.9926,B02598,
2014-04-04 13:34:00,40.7543,-73.9848,B02682,
2014-04-04 16:14:00,40.7292,-73.9979,B02598,
2014-04-01 20:17:00,40.7588,-73.9776,B02512,
2014-04-12 23:54:00,40.7186,-73.9886,B02682,
2014-04-25 18:42:00,40.7538,-73.9745,B02617,
2014-04-04 06:37:00,40.7444,-73.9854,B02617,
2014-04-13 08:54:00,40.6828,-73.9667,B02682,
2014-04-21 08:33:00,40.6836,-74.0028,B02617,
2014-04-12 23:35:00,40.6967,-73.983,B02598,
2014-04-21 19:43:00,40.7304,-74.0025,B02512,
2014-04-26 19:02:00,40.7656,-73.963,B02512,
2014-04-06 12:22:00,40.6599,-73.9545,B02682,
2014-04-27 22:52:00,40.7202,-73.9845,B02682,
2014-04-22 06:59:00,40.766,-73.9797,B02617,
2014-04-23 15:08:00,40.7188,-74.0027,B02598,
2014-04-25 18:15:00,40.7393,-73.9827,B02682,
2014-04-24 22:44:00,40.7676,-73.9121,B02617,
2014-04-17 11:19:00,40.7401,-73.9865,B02617,
2014-04-03 07:53:00,40.7557,-73.9921,B02598,
2014-04-19 16:08:00,40.7554,-73.9948,B02682,
2014-04-27 19:48:00,40.7518,-73.9935,B02598,
2014-04-15 15:16:00,40.7311,-74.0081,B02682,
2014-04-08 13:54:00,40.7633,-73.9669,B02598,
2014-04-07 17:57:00,40.7739,-73.8726,B02617,
2014-04-03 21:29:00,40.7191,-74.0103,B02512,
2014-04-07 13:44:00,40.7863,-73.552,B02598,
2014-04-26 18:35:00,40.7714,-73.9636,B02512,
2014-04-27 19:34:00,40.727,-73.9767,B02598,
2014-04-15 18:42:00,40.7498,-73.9801,B02682,
2014-04-15 19:53:00,40.7457,-73.9916,B02682,
2014-04-10 11:25:00,40.7198,-73.9828,B02598,
2014-04-07 18:05:00,40.7641,-73.9611,B02682,
2014-04-15 12:09:00,40.7757,-73.9605,B02682,
2014-04-18 16:51:00,40.7446,-73.9989,B02598,
2014-04-22 20:32:00,40.7632,-73.9846,B02598,
2014-04-16 21:16:00,40.7542,-73.9903,B02598,
2014-04-25 23:32:00,40.7286,-74.0054,B02682,
2014-04-12 21:56:00,40.7265,-73.9946,B02682,
2014-04-17 09:04:00,40.6936,-73.9819,B02682,
2014-04-12 09:59:00,40.7492,-73.985,B02617,
2014-04-15 20:10:00,40.7302,-74.0029,B02682,
2014-04-15 19:49:00,40.7468,-73.9859,B02617,
2014-04-08 07:44:00,40.7644,-73.9833,B02682,
2014-04-15 20:19:00,40.719,-74.0087,B02598,
2014-04-22 17:38:00,40.7702,-73.9947,B02682,
2014-04-15 21:56:00,40.7425,-73.9868,B02598,
2014-04-14 07:25:00,40.7689,-73.9608,B02598,
2014-04-10 23:57:00,40.7333,-74.0048,B02512,
2014-04-03 20:35:00,40.7926,-73.9714,B02598,
2014-04-19 21:50:00,40.728,-74.0022,B02598,
2014-04-18 20:19:00,40.7249,-74.0028,B02598,
2014-04-30 17:16:00,40.7424,-73.9929,B02512,
2014-04-05 17:02:00,40.6812,-73.9887,B02682,
2014-04-30 06:12:00,40.7793,-73.9849,B02682,
2014-04-22 20:53:00,40.6165,-74.0279,B02617,
2014-04-30 17:17:00,40.7214,-74.0101,B02682,
2014-04-09 09:43:00,40.7551,-73.9837,B02617,
2014-04-15 16:49:00,40.7603,-73.9813,B02682,
2014-04-08 14:34:00,40.7212,-74.0051,B02617,
2014-04-02 17:08:00,40.7544,-73.9987,B02598,
2014-04-20 20:30:00,40.7474,-73.9928,B02598,
2014-04-21 16:39:00,40.7563,-73.9981,B02617,
2014-04-19 20:55:00,40.7531,-73.9777,B02598,
2014-04-30 17:19:00,40.7623,-73.9714,B02598,
2014-04-03 06:03:00,40.7707,-73.9209,B02598,
2014-04-10 21:03:00,40.7287,-73.9879,B02598,
2014-04-29 12:42:00,40.7274,-74.0055,B02598,
2014-04-26 20:34:00,40.7652,-73.9751,B02682,
2014-04-22 14:33:00,40.7314,-73.9752,B02682,
2014-04-07 05:38:00,40.7422,-73.9246,B02598,
2014-04-29 14:26:00,40.7233,-74.004,B02598,
2014-04-30 03:23:00,40.709,-74.0096,B02598,
2014-04-22 17:38:00,40.7636,-73.9826,B02512,
2014-04-23 10:02:00,40.7706,-73.9626,B02682,
2014-04-30 19:03:00,40.736,-73.9765,B02598,
2014-04-29 01:27:00,40.7614,-73.9793,B02598,
2014-04-01 18:53:00,40.7567,-73.9886,B02682,
2014-04-25 19:27:00,40.7329,-73.9978,B02682,
2014-04-23 06:25:00,40.7171,-73.9934,B02598,
2014-04-04 18:07:00,40.7446,-73.9891,B02617,
2014-04-29 16:23:00,40.7353,-73.9941,B02598,
2014-04-26 01:58:00,40.7462,-73.9455,B02598,
2014-04-04 21:38:00,40.7629,-73.9758,B02682,
2014-04-10 21:03:00,40.7438,-73.9888,B02617,
2014-04-11 18:33:00,40.7612,-73.9847,B02682,
2014-04-30 12:49:00,40.7436,-73.9939,B02682,
2014-04-22 12:29:00,40.7709,-73.8659,B02598,
2014-04-15 08:49:00,40.7416,-74.0028,B02682,
2014-04-03 21:49:00,40.7383,-74.0308,B02682,
2014-04-15 19:52:00,40.7166,-74.0163,B02598,
2014-04-29 15:51:00,40.7465,-73.9695,B02512,
2014-04-19 21:30:00,40.7566,-73.9903,B02682,
2014-04-10 16:24:00,40.7446,-73.9812,B02682,
2014-04-17 23:57:00,40.7645,-73.9147,B02682,
2014-04-08 10:36:00,40.6602,-73.8305,B02682,
2014-04-25 17:49:00,40.7591,-73.9826,B02598,
2014-04-13 15:16:00,40.7443,-73.9804,B02764,
2014-04-27 12:12:00,40.7036,-74.0119,B02682,
2014-04-28 11:15:00,40.7555,-73.9764,B02682,
2014-04-21 12:50:00,40.7613,-73.9746,B02598,
2014-04-11 13:12:00,40.7484,-73.9712,B02598,
2014-04-03 17:40:00,40.7231,-73.9949,B02682,
2014-04-14 10:06:00,40.7394,-73.994,B02617,
2014-04-08 06:59:00,40.6794,-73.9923,B02598,
2014-04-24 13:20:00,40.7649,-73.9804,B02598,
2014-04-17 14:33:00,40.7184,-74.0088,B02617,
2014-04-04 18:33:00,40.7418,-73.9763,B02512,
2014-04-20 00:28:00,40.7402,-74.0057,B02682,
2014-04-23 20:08:00,40.7374,-73.999,B02512,
2014-04-10 22:24:00,40.7467,-73.9973,B02617,
2014-04-12 22:02:00,40.7634,-73.9849,B02512,
2014-04-30 06:33:00,40.7451,-73.9769,B02682,
2014-04-16 19:51:00,40.7627,-73.8141,B02598,
2014-04-24 05:27:00,40.746,-73.9962,B02598,
2014-04-13 13:47:00,40.7233,-73.9974,B02617,
2014-04-22 12:43:00,40.7332,-74.0052,B02598,
2014-04-06 01:36:00,40.7118,-73.9236,B02617,
2014-04-02 17:02:00,40.804,-73.9502,B02598,
2014-04-23 16:57:00,40.7439,-73.9839,B02598,
2014-04-17 20:17:00,40.6996,-73.9521,B02598,
2014-04-19 13:23:00,40.7483,-74.0056,B02617,
2014-04-15 18:32:00,40.766,-73.9232,B02617,
2014-04-02 14:07:00,40.7227,-74.0035,B02598,
2014-04-24 12:08:00,40.7667,-73.9786,B02682,
2014-04-23 20:34:00,40.7474,-73.9849,B02682,
2014-04-26 14:52:00,40.735,-73.9931,B02617,
2014-04-21 06:26:00,40.7633,-73.9593,B02682,
2014-04-30 16:58:00,40.7289,-74.005,B02682,
2014-04-16 15:38:00,40.7573,-73.9823,B02598,
2014-04-16 17:22:00,40.7551,-73.9797,B02682,
2014-04-25 00:22:00,40.7411,-73.9814,B02617,
2014-04-12 23:33:00,40.7207,-74.0037,B02617,
2014-04-27 12:07:00,40.7309,-74.0011,B02617,
2014-04-30 15:54:00,40.733,-73.9885,B02682,
2014-04-08 19:02:00,40.7464,-74.0087,B02682,
2014-04-30 21:27:00,40.7599,-73.9215,B02512,
2014-04-21 06:23:00,40.7375,-73.9794,B02598,
2014-04-27 00:20:00,40.7424,-74.0048,B02598,
2014-04-01 07:25:00,40.7466,-74.0074,B02682,
2014-04-18 15:32:00,40.7546,-73.8539,B02598,
2014-04-24 13:35:00,40.7555,-73.9877,B02598,
2014-04-05 18:46:00,40.6889,-73.9549,B02682,
2014-04-02 09:08:00,40.7415,-73.9238,B02682,
2014-04-09 10:35:00,40.7311,-73.9913,B02617,
2014-04-22 19:53:00,41.0152,-73.8701,B02682,
2014-04-27 00:24:00,40.758,-73.9895,B02682,
2014-04-29 09:57:00,40.7398,-73.9463,B02764,
2014-04-23 09:26:00,40.6752,-73.9772,B02617,
2014-04-07 17:18:00,40.7563,-73.9833,B02682,
2014-04-28 13:04:00,40.7685,-73.8625,B02617,
2014-04-09 07:00:00,40.7138,-73.9574,B02682,
2014-04-11 22:20:00,40.7493,-73.9768,B02598,
2014-04-02 17:28:00,40.7656,-73.9699,B02682,
2014-04-29 13:45:00,40.7723,-73.9672,B02617,
2014-04-04 18:19:00,40.7327,-73.9775,B02598,
2014-04-12 16:47:00,40.7643,-73.9739,B02598,
2014-04-28 17:20:00,40.7277,-74.0071,B02682,
2014-04-08 21:13:00,40.6462,-73.7764,B02682,
2014-04-29 14:05:00,40.7083,-74.0113,B02598,
2014-04-26 13:47:00,40.645,-73.782,B02682,
2014-04-25 05:36:00,40.7307,-74.0102,B02598,
2014-04-16 09:39:00,40.761,-73.9997,B02682,
2014-04-18 13:27:00,40.7376,-74.0082,B02512,
2014-04-30 13:01:00,40.7646,-73.977,B02682,
2014-04-19 22:39:00,40.7716,-73.9561,B02598,
2014-04-25 22:24:00,40.7406,-74.0067,B02682,
2014-04-09 10:17:00,40.7272,-73.9806,B02682,
2014-04-01 19:48:00,40.7407,-73.9798,B02598,
2014-04-17 17:18:00,40.7428,-74.0077,B02598,
2014-04-26 19:28:00,40.7156,-74.0091,B02598,
2014-04-27 14:48:00,40.7299,-73.9906,B02682,
2014-04-15 06:26:00,40.7388,-74.0088,B02682,
2014-04-08 06:44:00,40.7401,-74.006,B02512,
2014-04-07 18:07:00,40.7242,-74.0022,B02598,
2014-04-24 17:08:00,40.7953,-73.976,B02617,
2014-04-30 06:04:00,40.7038,-73.915,B02682,
2014-04-04 14:04:00,40.766,-73.9656,B02617,
2014-04-28 12:39:00,40.7547,-73.9779,B02682,
2014-04-11 22:29:00,40.7379,-73.9888,B02682,
2014-04-17 10:56:00,40.7508,-73.9829,B02682,
2014-04-27 10:00:00,40.6529,-73.9431,B02682,
2014-04-14 12:39:00,40.7929,-73.9757,B02617,
2014-04-03 07:33:00,40.7743,-73.9529,B02682,
2014-04-17 17:56:00,40.7613,-73.9758,B02682,
2014-04-10 10:00:00,41.018,-73.7111,B02598,
